oid,barcode,brandCode,category,categoryCode,cpgoid,cpgref,name,topBrand
5daf60021dda2c3e1416ae9a,511111406068,TOTAL,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Totalâ„¢,NULL
5db20be5a60b87376833e366,511111406136,SHREDS,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Blasted Shredsâ„¢,NULL
5dc07de6a60b873d6b0666d0,511111406297,CHOCOLATE CHEERIOS,Breakfast & Cereal,NULL,53e10d6368abd3c7065097cc,Cogs,Chocolate Cheeriosâ„¢,NULL
5dc2da1fa60b873d6b0666d3,511111406341,MINIONS CEREAL,Breakfast & Cereal,NULL,53e10d6368abd3c7065097cc,Cogs,Minionsâ„¢ Cereal,NULL
5e387679ee7f2d697e835bd2,511111413950,MAYBELLINE,Beauty,NULL,5e28b81cee7f2d697e835bcd,Cogs,Maybelline,NULL
5e5ff1f7ee7f2d0b35b2a18e,511111414049,ONE A DAY KIDS,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,ONE A DAYÂ® KIDS,NULL
5ea07e02be37ce3e45b6a781,511111414551,NULL,Baking,BAKING,5ea07defbe37ce3e45b6a780,Cogs,Show this Brand A,NULL
5f16f536be37ce2b30061e25,511111415060,TEST BRANDCODE @1595340085980,Baking,BAKING,5f16f535be37ce2b30061e24,Cogs,test brand @1595340085980,NULL
5f19e054be37ce33f74a1671,511111415138,TEST BRANDCODE @1595531348410,Baking,BAKING,5f19e054be37ce33f74a166e,Cogs,test brand @1595531348410,NULL
5f358338be37ce443bf9d558,511111415299,TEST BRANDCODE @1597342520132,Baking,BAKING,5f358338be37ce443bf9d557,Cogs,test brand @1597342520131,NULL
5f35834dbe37ce443bf9d565,511111415343,NULL,Baking,BAKING,5f35834dbe37ce443bf9d564,Cogs,test brand @1597342541226,NULL
5f38576ebe37ce5178517acb,511111415411,NULL,Baking,BAKING,5f38576ebe37ce5178517aca,Cogs,test brand @1597527918397,NULL
5f3e9173be37ce5a0e01b957,511111415572,TEST BRANDCODE @1597935987233,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597935987233,NULL
5f3ff222be37ce1c81aa1e0f,511111415626,TEST BRANDCODE @1598026274668,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,Cogs,test brand @1598026274668,NULL
5f441280be37ce5dbe9b7c7f,511111415787,TEST BRANDCODE @1598296704728,Baking,BAKING,5f441280be37ce5dbe9b7c7d,Cogs,test brand @1598296704728,NULL
5f4802bdbe37ce0c8303373f,511111415855,TEST BRANDCODE @1598554813705,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813705,NULL
5f493682be37ce52f8314fcc,511111415909,TEST BRANDCODE @1598633602226,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,test brand @1598633602226,NULL
5f493d85be37ce64d0ae36b2,511111416012,NULL,Baking,BAKING,5f493d85be37ce64d0ae36b1,Cogs,test brand @1598635397611,NULL
5f494c6e04db711dd8fe87e7,511111416173,TEST BRANDCODE @1598639215217,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598639215217,NULL
5f4a64e7be37ce17d23b317c,511111416227,TEST BRANDCODE @1598711015578,Baking,BAKING,5f4a64e7be37ce17d23b3178,Cogs,test brand @1598711015578,NULL
5f4cff1ba475f1050a66b568,511111416388,TEST BRANDCODE @1598881562991,Baking,BAKING,5f4cff1aa475f1050a66b566,Cogs,test brand @1598881562991,NULL
5f504ac2be37ce0b793c9414,511111416456,TEST BRANDCODE @1599097538572,Baking,BAKING,5f504ac2be37ce0b793c9411,Cogs,test brand @1599097538571,NULL
5f513ea1be37ce21f1287c02,511111416500,TEST BRANDCODE @1599159968998,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,test brand @1599159968998,NULL
5f628215be37ce78e6e2efad,511111416661,TEST BRANDCODE @1600291349255,Baking,BAKING,5f628214be37ce78e6e2efaa,Cogs,test brand @1600291349255,NULL
5f77274bbe37ce6b592e90bd,511111416739,TEST BRANDCODE @1601644363876,Baking,BAKING,5f77274bbe37ce6b592e90b9,Cogs,test brand @1601644363876,NULL
5f7ba645be37ce23081c528b,511111416890,TEST BRANDCODE @1601939013241,Baking,BAKING,5f7ba644be37ce23081c5289,Cogs,test brand @1601939013241,NULL
5f7ba914be37ce2f290fb250,511111416944,NULL,Baking,BAKING,5f7ba914be37ce2f290fb24f,Cogs,test brand @1601939732269,NULL
5f872bd4be37ce66db5dd983,511111417057,NULL,Baking,BAKING,5f872bd3be37ce66db5dd982,Cogs,test brand @1602694099888,NULL
5f9770c0be37ce03d08a2d88,511111417101,TEST BRANDCODE @1603760320407,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1603760320407,NULL
5fa98944be37ce239d107100,511111417262,TEST BRANDCODE @1604946244750,Baking,BAKING,5fa98944be37ce239d1070ff,Cogs,test brand @1604946244750,0
5fb2852cbe37ce522e165cb1,511111417330,TEST BRANDCODE @1605535020629,Baking,BAKING,5fb2852cbe37ce522e165cae,Cogs,test brand @1605535020629,0
5fb7e962be37ce522e165cc6,511111417491,LILLET,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,LilletÂ®,0
5fb800f1be37ce522e165ccb,511111417545,"DEL MAGUEY ",Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Del MagueyÂ® Vida,0
5fb80d7cbe37ce522e165cd2,511111417613,MALIBU,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,MalibuÂ® Original,0
5fb823dfbe37ce522e165ce2,511111417774,FREIHOFERS,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,Freihofers,0
5fb82f4bbe37ce522e165ce7,511111417828,BROWNBERRY,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Brownberry,0
5fcff304be37ce6d53dfc684,511111417989,TEST BRANDCODE @1607463684591,Baking,BAKING,5fcff304be37ce6d53dfc683,Cogs,test brand @1607463684590,0
5fd29591be37ce38bbbefb2a,511111418092,TEST BRANDCODE @1607636369405,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607636369405,0
5fd2a0bfbe37ce49eb72c0f2,511111418146,TEST BRANDCODE @1607639231710,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,Cogs,test brand @1607639231710,0
5fd3acb6be37ce0d9386bb43,511111418214,TEST BRANDCODE @1607707830844,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607707830844,0
5fda3724be37ce09e3515971,511111418375,TEST BRANDCODE @1608136484574,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484574,0
5fdce8dbbe37ce5fa8ba59c0,511111418429,TEST BRANDCODE @1608313051244,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,Cogs,test brand @1608313051244,0
5ff3842bbe37ce2c56dacbb2,511111418580,TEST BRANDCODE @1609794603942,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1609794603941,0
5ff74123be37ce1e961f3266,511111418658,NULL,Baking,BAKING,5ff74123be37ce1e961f3265,Cogs,test brand @1610039587818,0
5ff74126be37ce1e961f3273,511111418702,TEST BRANDCODE @1610039590990,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610039590990,0
5ff768d4be37ce1e961f329d,511111418863,TEST BRANDCODE @1610049748181,Baking,BAKING,5ff768d4be37ce1e961f3299,Cogs,test brand @1610049748181,0
5ff77859be37ce58ce50083e,511111418931,TEST BRANDCODE @1610053721033,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610053721033,0
5ff789c5be37ce786ba0f6a4,511111419020,TEST BRANDCODE @1610058181682,Baking,BAKING,5ff789c5be37ce786ba0f6a2,Cogs,test brand @1610058181682,0
5ffe2ce0be37ce5e01754c17,511111419181,NULL,Baking,BAKING,5ffe2ce0be37ce5e01754c16,Cogs,test brand @1610493152468,0
5ffe336fbe37ce5e01754c2f,511111419259,TEST BRANDCODE @1610494830985,Baking,BAKING,5ffe336ebe37ce5e01754c2e,Cogs,test brand @1610494830985,0
5ffe3381be37ce5e01754c35,511111419303,NULL,Baking,BAKING,5ffe3381be37ce5e01754c34,Cogs,test brand @1610494849657,0
5ffe3686be37ce5e01754c60,511111419464,TEST BRANDCODE @1610495622536,Baking,BAKING,5ffe3686be37ce5e01754c5d,Cogs,test brand @1610495622536,0
5ffe3a87be37ce7aab2d4fd9,511111419532,TEST BRANDCODE @1610496647142,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610496647142,0
6000b8c3be37ce321363c6c2,511111419693,TEST BRANDCODE @1610660035788,Baking,BAKING,6000b8c3be37ce321363c6bf,Cogs,test brand @1610660035788,0
60019b82be37ce4f17e558d3,511111419747,TEST BRANDCODE @1610718082601,Baking,BAKING,60019b82be37ce4f17e558d1,Cogs,test brand @1610718082601,0
60074277be37ce360be63a00,511111419815,TEST BRANDCODE @1611088503732,Baking,BAKING,60074277be37ce360be639fe,Cogs,test brand @1611088503732,0
5a5e36d6e4b06ba572cf24ac,511111500018,MAY-BUD,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,May-Bud,0
5a5d26c7e4b06ba572cf24a5,511111500179,TERRAPIN,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Terrapin,NULL
5a5d24c2e4b0db471c2d042b,511111500223,SHARP'S NEAR BEER,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Sharp's,NULL
5a5d1c62e4b0db471c2d0424,511111500384,CRISTAL,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Cristal,NULL
5a5d144ee4b0db471c2d041d,511111500452,CERVEZA AGUILA,Beer Wine Spirits,NULL,5332f709e4b03c9a25efd0f1,Cogs,Cerveza Aguila,NULL
5a4d244ae4b0bcb2c74ea77f,511111500506,SABRITAS,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,SABRITAS,NULL
592486bfe410d61fcea3d13f,511111500667,TRESEMME,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,Cogs,TRESEMME,0
592486bee410d61fcea3d136,511111500735,POPSICLE,Frozen,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,POPSICLE,0
592486bde410d61fcea3d125,511111500896,CLEAR,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,CLEAR,0
592486bde410d61fcea3d120,511111500940,AXE,Personal Care,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,AXE,0
588ba164e4b02187f85cdadf,511111501053,SMART MADE,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Smart Made,0
588b9f8fe4b02187f85cdada,511111501107,PLANTERS,Snacks,NULL,559c2234e4b06aca36af13c6,Cogs,Planters,0
58861c7f4e8d0d20bc42c4fd,511111501268,,Breakfast & Cereal,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Quaker Puffed,0
58861c7e4e8d0d20bc42c4f6,511111501336,MATADOR,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Matador Snacks,NULL
585a9726e4b03e62d1ce0e95,511111501497,NULL,Beverages,NULL,53e10d6368abd3c7065097cc,Cogs,Tazo,NULL
585a9707e4b03e62d1ce0e90,511111501541,,Snacks,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Smartfood Selects,NULL
585a96cbe4b03e62d1ce0e88,511111501619,,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Pepsi Max,0
585a9637e4b03e62d1ce0e77,511111501770,CAP'N CRUNCH,Breakfast & Cereal,NULL,53e10d6368abd3c7065097cc,Cogs,Cap'n Crunch,1
580e015be4b0f32b2de21385,511111501824,,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Kraft BBQ Sauce,0
57ebc28be4b0ac389136a344,511111501985,KRAFT MIRACLE WHIP,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Miracle Whip,0
57ebc026e4b0ac389136a338,511111502098,KNUDSEN,Dairy,NULL,559c2234e4b06aca36af13c6,Cogs,Knudsen,0
57ebc003e4b0ac389136a333,511111502142,GREY POUPON,Condiments & Sauces,NULL,559c2234e4b06aca36af13c6,Cogs,Grey Poupon,0
57ebbcc2e4b0ac389136a32c,511111502210,BOCA,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Boca,0
57d957f2e4b0ac389136a2b4,511111502371,COOL WHIP,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Cool Whip,0
57c082a6e4b0718ff5fcb03b,511111502425,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Modelo Especial,NULL
55b630fde4b0d8e685c14223,511111502586,NULL,NULL,NULL,55b62995e4b0d8e685c14213,Cogs,Diet Dr. Pepper,NULL
55b630a4e4b0d8e685c1421c,511111502654,NULL,NULL,NULL,55b62995e4b0d8e685c14213,Cpgs,Dr. Pepper,NULL
55a41b55e4b0d0a65b3692ef,511111502708,NULL,NULL,NULL,55a41b4be4b0d0a65b3692ee,Cpgs,NessAlla,NULL
5332fb83e4b03c9a25efd24a,511111502869,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Town House,NULL
5332fa7be4b03c9a25efd22c,511111502937,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Fresca,NULL
5332fa75e4b03c9a25efd220,511111503026,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Coca-Cola Zero,NULL
5332f9fde4b03c9a25efd1ce,511111503187,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Corn Pops,NULL
5332f9f1e4b03c9a25efd1c5,511111503255,NULL,NULL,NULL,5332f5f2e4b03c9a25efd0aa,Cpgs,Corn Flakes,NULL
5332f806e4b03c9a25efd16e,511111503309,NULL,NULL,NULL,5332f7ffe4b03c9a25efd16b,Cpgs,Oikos,NULL
5332f7b2e4b03c9a25efd13f,511111503460,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Budweiser Select 55,NULL
5332f7a9e4b03c9a25efd138,511111503538,NULL,NULL,NULL,5332f7a7e4b03c9a25efd134,Cpgs,Natural,NULL
5332f765e4b03c9a25efd11f,511111503699,NULL,NULL,NULL,5332f5ebe4b03c9a25efd0a8,Cpgs,Glaceau vitaminwater,NULL
5332f756e4b03c9a25efd113,511111503743,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cpgs,Murray,NULL
5332f712e4b03c9a25efd0f8,511111503811,NULL,NULL,NULL,5332f712e4b03c9a25efd0f9,Cpgs,Kemps,NULL
5332f5fbe4b03c9a25efd0b9,511111503972,PEPSI,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cpgs,Pepsi,0
5a7e0c1ae4b0782f27c68d4e,511111504061,NULL,Grocery,NULL,53e10d6368abd3c7065097cc,Cogs,1_KRAFT Hockeyville,NULL
5ab130e2e4b0915382df7619,511111504290,"V8 V FUSION ",Beverages,NULL,5a734034e4b0d58f376be874,Cogs,V8V Fusion,0
5ab1528ce4b0915382df761c,511111504344,ECCE PANIS,Grocery,NULL,5a734034e4b0d58f376be874,Cogs,Ecce Panis,0
5ab15636e4b0be0a89bb0b07,511111504412,CAMPBELLS HOME STYLE,Canned Goods & Soups,NULL,5a734034e4b0d58f376be874,Cogs,Campbell's Home Style,0
5afda67de4b0c11cfecd49fc,511111504573,STELLA DORO,Snacks,NULL,5a734034e4b0d58f376be874,Cogs,STELLA D'ORO,0
5bd200a6965c7d66d92731ea,511111504627,COTTONELLE,Household,NULL,550b2565e4b001d5e9e4146f,Cogs,Cottonelle,0
5d2f69a6a3a01810a2174aec,511111504856,LOVE HOME AND PLANET,Household,NULL,5332f5f6e4b03c9a25efd0b4,Cogs,LOVE HOME AND PLANET,NULL
5d5abca1a3a018514994f421,511111504900,AMAZING GRAINS,Grocery,NULL,559c2234e4b06aca36af13c6,Cogs,Amazing Grains,NULL
5d64191ea3a018514994f42b,511111505082,511111505082,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Midwest Living,NULL
5d642dd1a3a018514994f42f,511111505150,511111505150,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Southern Living,NULL
5d658fde6d5f3b23d1bc7913,511111505204,NULL,NULL,NULL,53e10d6368abd3c7065097cc,Cogs,BETTY CROCKER SPECIAL EDITION MAGAZINE,NULL
5d66d94d6d5f3b6188d4f04b,511111505365,511111505365,Magazines,NULL,5d5d4fd16d5f3b23d1bc7905,Cogs,Magnolia Journal Magazine,NULL
5d66de49a3a018093ab3472a,511111505433,LOOZA JUICES,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,Looza Fruit Juices,NULL
5da606361dda2c3e1416ae84,511111505594,"ALEVE CAPLETS, TABLETS, AND GEL CAPS",Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,"ALEVEÂ® CAPLETS, TABLETS, AND GEL CAPS",NULL
5da606c61dda2c3e1416ae87,511111505648,ALKA SELTZER ADULT HEARTBURN CHEWS/ GUMMY/ TAB,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ALKA SELTZERÂ® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,NULL
5da608131dda2c3e1416ae8a,511111505716,511111505716,Health & Wellness,NULL,53e10d6368abd3c7065097cc,Cogs,ClaritinÂ® ADULTS,NULL
5daf2baea60b87376833e359,511111505877,LUCKY CHARMS,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Lucky CharmsÂ®,0
5daf3507a60b87376833e35c,511111505921,EPIC,Health & Wellness,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,EPICâ„¢,NULL
5daf5d1aa60b87376833e361,511111506034,COCOA PUFFS,Breakfast & Cereal,NULL,5332f5f3e4b03c9a25efd0ae,Cogs,Cocoa Puffsâ„¢,NULL
5db9e8db1dda2c3e1416aea1,511111506195,LAUNCH BOX,Frozen,NULL,559c2234e4b06aca36af13c6,Cogs,Launch Box,NULL
5dc03596a60b873d6b0666cd,511111506249,FROSTED CHEERIOS,Breakfast & Cereal,NULL,53e10d6368abd3c7065097cc,Cogs,Frosted Cheeriosâ„¢,NULL
5dc1aaf51dda2c0ad7da64ad,511111506317,BOLT 24,Beverages,NULL,5332f5fbe4b03c9a25efd0ba,Cogs,BOLT24,NULL
5ef38672be37ce02da95b72f,511111515036,KINGSFORD,Outdoor,OUTDOOR,5eebc5412455c97a877ef382,Cogs,Kingsford Charcoal,NULL
5f208dafbe37ce7958c59523,511111515197,TEST BRANDCODE @1595968943049,Baking,BAKING,5f208daebe37ce7958c59520,Cogs,test brand @1595968943049,NULL
5f21c852be37ce7958c59529,511111515241,FINISH,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,Cogs,FINISHÂ®,NULL
5f358338be37ce443bf9d55a,511111515319,TEST BRANDCODE @1597342520277,Baking,BAKING,5f358338be37ce443bf9d557,Cogs,test brand @1597342520277,NULL
5f3d6f43be37ce4ddbb1bb39,511111515470,NULL,Baking,BAKING,5f3d6f43be37ce4ddbb1bb38,Cogs,test brand @1597861699811,NULL
5f3d6f45be37ce4ddbb1bb3f,511111515524,TEST BRANDCODE @1597861701615,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597861701615,NULL
5f403231be37ce5f78d9ed18,511111515685,TEST BRANDCODE @1598042673532,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673532,NULL
5f43faacbe37ce3ef3fd3719,511111515753,TEST BRANDCODE @1598290604214,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598290604214,NULL
5f441280be37ce5dbe9b7c81,511111515807,TEST BRANDCODE @1598296704794,Baking,BAKING,5f441280be37ce5dbe9b7c7d,Cogs,test brand @1598296704794,NULL
5f4936ddbe37ce52f8314fdb,511111515968,TEST BRANDCODE @1598633693720,Baking,BAKING,5f4936ddbe37ce52f8314fda,Cogs,test brand @1598633693720,NULL
5f493e72be37ce64d0ae36c1,511111516071,NULL,Baking,BAKING,5f493e72be37ce64d0ae36c0,Cogs,test brand @1598635634169,NULL
5f493e73be37ce64d0ae36c7,511111516125,TEST BRANDCODE @1598635635448,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598635635448,NULL
5f4a7a5dbe37ce2d95e65ca3,511111516286,TEST BRANDCODE @1598716509394,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,test brand @1598716509394,NULL
5f4bf556be37ce0b4491554d,511111516354,TEST BRANDCODE @1598813526777,Baking,BAKING,5f4bf556be37ce0b44915549,Cogs,test brand @1598813526777,NULL
5f4cff1ca475f1050a66b56a,511111516408,TEST BRANDCODE @1598881563900,Baking,BAKING,5f4cff1aa475f1050a66b566,Cogs,test brand @1598881563900,NULL
5f5900d4be37ce21f1287c11,511111516569,GERBER BABY FOOD,Baby,BABY,5f58fa84be37ce21f1287c0f,Cogs,Gerber Baby Food,NULL
5f5bc4f2be37ce17125ac0ed,511111516637,TEST BRANDCODE @1599849714378,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1599849714378,NULL
5f772952be37ce6b592e90d4,511111516798,TEST BRANDCODE @1601644882040,Baking,BAKING,5f772951be37ce6b592e90d1,Cogs,test brand @1601644882040,NULL
5f7760f0be37ce1d26d7b7a5,511111516842,TEST BRANDCODE @1601659120828,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,test brand @1601659120828,NULL
5f7ba645be37ce23081c528d,511111516910,TEST BRANDCODE @1601939013649,Baking,BAKING,5f7ba644be37ce23081c5289,Cogs,test brand @1601939013649,NULL
5f872b7fbe37ce66db5dd976,511111517009,TEST BRANDCODE @1602694015178,Baking,BAKING,5f872b7fbe37ce66db5dd975,Cogs,test brand @1602694015177,NULL
5f99f71bbe37ce13da9eadeb,511111517160,TEST BRANDCODE @1603925787997,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1603925787997,NULL
5fa1c568be37ce402c4618f4,511111517238,TEST BRANDCODE @1604437352151,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1604437352151,0
5fb6b6e1be37ce522e165cbb,511111517399,ARNOLD,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,"Arnold ",0
5fb6d83cbe37ce522e165cc1,511111517443,AVION,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,AvionÂ® Silver,0
5fb7f9c2be37ce522e165cc8,511111517511,ABSOLUT ELYX,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,AbsolutÂ® Elyx,0
5fb817e8be37ce522e165cd8,511111517672,ABSOLUTÂ® ORIGINAL,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,AbsolutÂ® Original,0
5fb8216ebe37ce522e165cdd,511111517726,BALL PARK,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Ball Park,0
5fc54c0bbe37ce1911dbb3b4,511111517887,TEST BRANDCODE @1606765578985,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,test brand @1606765578985,0
5fcda494be37ce688e08b0ce,511111517955,TEST BRANDCODE @1607312532260,Baking,BAKING,5fcda494be37ce688e08b0cb,Cogs,test brand @1607312532260,0
5fd28f0cbe37ce6d53dfc692,511111518044,SARGENTO,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e7cf838f221c312e698a628,Cogs,SargentoÂ® Cheese,0
5fd2a0aebe37ce49eb72c0ee,511111518112,NULL,Baking,BAKING,5fd2a0aebe37ce49eb72c0ed,Cogs,test brand @1607639214411,0
5fd3ae1fbe37ce0d9386bb59,511111518273,TEST BRANDCODE @1607708191721,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607708191721,0
5fd7f2b3be37ce733975586c,511111518327,TEST BRANDCODE @1607987891932,Baking,BAKING,5fd7f2b3be37ce7339755868,Cogs,test brand @1607987891932,0
5fdce9e9be37ce5fa8ba59d7,511111518488,TEST BRANDCODE @1608313321191,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321191,0
5ff3842bbe37ce2c56dacbaf,511111518556,TEST BRANDCODE @1609794603283,Baking,BAKING,5ff3842bbe37ce2c56dacbad,Cogs,test brand @1609794603283,0
5ff73cf9be37ce1e961f3258,511111518600,TEST BRANDCODE @1610038521565,Baking,BAKING,5ff73cf9be37ce1e961f3256,Cogs,test brand @1610038521565,0
5ff74500be37ce1e961f327b,511111518761,TEST BRANDCODE @1610040576672,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610040576672,0
5ff768d4be37ce1e961f329a,511111518839,TEST BRANDCODE @1610049748079,Baking,BAKING,5ff768d4be37ce1e961f3299,Cogs,test brand @1610049748078,0
5ff78071be37ce6a424ca0eb,511111518990,TEST BRANDCODE @1610055793537,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793537,0
5ff8b5fbbe37ce4a1398660f,511111519089,TEST BRANDCODE @1610135035546,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,Cogs,test brand @1610135035546,0
5ffe2ca0be37ce5e01754c0c,511111519157,TEST BRANDCODE @1610493088459,Baking,BAKING,5ffe2ca0be37ce5e01754c09,Cogs,test brand @1610493088459,0
5ffe2e38be37ce5e01754c22,511111519201,TEST BRANDCODE @1610493496943,Baking,BAKING,5ffe2e38be37ce5e01754c21,Cogs,test brand @1610493496943,0
5ffe3480be37ce5e01754c44,511111519362,NULL,Baking,BAKING,5ffe3480be37ce5e01754c43,Cogs,test brand @1610495104441,0
5ffe3682be37ce5e01754c55,511111519430,NULL,Baking,BAKING,5ffe3681be37ce5e01754c54,Cogs,test brand @1610495618015,0
5fff3aa0be37ce2bb793011a,511111519591,TEST BRANDCODE @1610562208718,Baking,BAKING,5fff3aa0be37ce2bb7930116,Cogs,test brand @1610562208718,0
6000a0c6be37ce2bb7930120,511111519645,TEST BRANDCODE @1610653894662,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894662,0
6000b8c4be37ce321363c6c4,511111519713,TEST BRANDCODE @1610660036398,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610660036398,0
601ac142be37ce2ead43755a,511111519874,TEST BRANDCODE @1612366146051,Baking,BAKING,601ac142be37ce2ead437559,Cogs,test brand @1612366146051,0
601c5460be37ce2ead43755f,511111519928,STARBUCKS,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Cogs,Starbucks,0
5a5d2bcbe4b0db471c2d0435,511111600077,SALON SELECTIVES,Beauty & Personal Care,NULL,53e10d6368abd3c7065097cc,Cogs,Salon Selectives,NULL
