oid,bonusPointsEarned,bonusPointsEarnedReason,totalPointsEarned,purchasedItemCount,item,barcode,brandCode,competitorRewardsGroup,description,discountedItemPrice,finalPrice,itemPrice,metabriteCampaignId,needsFetchReview,originalReceiptItemText,partnerItemId,pointsEarned,pointsNotAwardedReason,pointsPayerId,preventTargetGapPoints,quantityPurchased,rewardsGroup,rewardsProductPartnerId,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,rewardsReceiptStatus,totalSpent,userId,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
6018ace50a7214ad28000057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,NULL
60189c7d0a7214ad28000030,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,1,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FLAGGED,1,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,NULL,2021-02-02,2021-02-02,2021-02-01
60189cae0a7214ad2800004f,5,All-receipts receipt bonus,5,1,0,NULL,MISSION,TACO BELL TACO SHELLS,MSSN TORTLLA,2.23,2.23,2.23,NULL,NULL,MSSN TORTLLA,1009,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,2.23,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-02
60189cb40a720f05f4000060,NULL,NULL,NULL,3,0,NULL,NULL,NULL,DELETED ITEM,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,REJECTED,3,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,2017-10-30
60189cb40a720f05f4000060,NULL,NULL,NULL,3,1,051500720011,NULL,NULL,JIF CRMY PNT BTR JAR 40 OZ,NULL,2,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,REJECTED,3,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,2017-10-30
6018a12c0a720f05f4000067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,NULL
6018bd4b0a720f05f4000074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,NULL
6018af3b0a7214ad28000059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,NULL
60189cb60a720f05f4000061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,NULL,2021-02-02,NULL,NULL
60189cbe0a720f05f4000062,5,All-receipts receipt bonus,5,2,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,11,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-01
60189cbe0a720f05f4000062,5,All-receipts receipt bonus,5,2,1,028400642255,DORITOS,NULL,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,NULL,10.00,10.00,NULL,true,NULL,2,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,true,1,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,028400642255,true,10.00,1,FINISHED,11,60189c74c8b50e11d8454eff,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-02,2021-02-01
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,0,075925306254,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,KRAFT NATURAL CHEESE - SHREDDED,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,2,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,3,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,4,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,5,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,6,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,7,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,8,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,9,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,10,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
5fb2da580a7214ad89000114,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,11,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,11,NULL,NULL,NULL,true,NULL,NULL,NULL,034100573065,true,29.00,1,REJECTED,1,5fb2da582357ec11d4ecc403,2020-11-16,2020-11-16,NULL,2021-02-02,2020-11-16,2020-11-15
601af3530a720f05f4000212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601aba020a7214ad280001d1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a6c8d0a720f05f40001c4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a59ce0a7214ad2800019b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a23e60a7214ad28000187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601aaf5b0a720f05f40001dd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601b0bf00a720f05f400021b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a2e730a720f05f40001a9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a93390a720f05f40001d5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601b2c090a7214ad2800021a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,542ace60e4b0b3d724922499,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601adab60a720f05f4000207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a48390a720f05f40001b6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a74c20a720f05f40001c8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,0,043000080443,SWISS MISS,NULL,NULL,NULL,5,5,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,SWISS MISS CAFÃ‰,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,25,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-01-31
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,1,043000080443,SWISS MISS,NULL,NULL,NULL,5,5,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,SWISS MISS CAFÃ‰,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,25,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-01-31
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,2,043000080443,SWISS MISS,NULL,NULL,NULL,5,5,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,1,SWISS MISS CAFÃ‰,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,25,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-01-31
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,3,043000080443,SWISS MISS,NULL,NULL,NULL,5,5,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,1,SWISS MISS CAFÃ‰,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,25,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-01-31
601aaf580a7214ad280001ca,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,4,043000080443,SWISS MISS,NULL,NULL,NULL,5,5,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,1,SWISS MISS CAFÃ‰,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,25,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-01-31
601aaf7a0a720f05f40001e8,25,COMPLETE_NONPARTNER_RECEIPT,25,1,0,013000009263,GULDEN'S,NULL,NULL,NULL,9.99,9.99,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,GULDENS MUSTARD,5e825d64f221c312e698a62a,NULL,NULL,NULL,NULL,FINISHED,9.99,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03
601ab6630a720f05f40001eb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601ac1d80a720f05f40001fe,5,All-receipts receipt bonus,5,1,0,021000045006,SARGENTO,NULL,NULL,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,NULL,NULL,NULL,NULL,FINISHED,1,54943462e4b07e684157a532,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-02
601ab7900a720f05f40001ec,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a25110a7214ad28000188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601b14240a720f05f400021e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a2d450a7214ad2800018b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601ae6710a720f05f400020c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601b32150a7214ad28000220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5a43c08fe4b014fd6b6a0612,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601af2280a7214ad28000209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601a5afc0a7214ad2800019c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601ad7310a720f05f4000206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601aaf710a720f05f40001e6,27,COMPLETE_PARTNER_RECEIPT,50.6,4,0,029000019416,PLANTERS,NULL,PLANTERS Nut-rition Blueberry Nut Protein Mix 9 OZ,NULL,4.66,4.66,NULL,NULL,NULL,1,23.6,NULL,559c2234e4b06aca36af13c6,NULL,4,PLANTERS NUT-RITION MIXED NUTS,559c2234e4b06aca36af13c6,NULL,NULL,NULL,NULL,FINISHED,4.66,601aaebde409201029849b3c,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-03,2021-02-02
601af5aa0a720f05f4000214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601b32160a7214ad28000221,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,REJECTED,0,5a43c08fe4b014fd6b6a0612,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,2019-01-03
601af6d90a720f05f4000215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-03,2021-02-03,NULL,2021-02-03,NULL,NULL
601c540f0a720f05f40002be,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c090e0a7214ad28000282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c5d700a7214ad280002bc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c702e0a7214ad280002e8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c40230a720f05f40002b5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c27870a720f05f400029e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601bd57e0a7214ad2800026d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601c68b50a720f05f40002c8,5,All-receipts receipt bonus,5,2,0,4011,NULL,NULL,ITEM NOT FOUND,NULL,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,1,601c6887969c0b11f7d0c81f,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-03
601c68b50a720f05f40002c8,5,All-receipts receipt bonus,5,2,1,1234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,true,NULL,2,NULL,NULL,NULL,true,NULL,NULL,NULL,1234,true,NULL,NULL,FINISHED,1,601c6887969c0b11f7d0c81f,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-04,2021-02-03
601c87a00a7214ad280002f0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601bbf390a7214ad28000260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601bbbb50a720f05f400026a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
601b85cc0a7214ad2800024b,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-04,2021-02-04,NULL,2021-02-04,NULL,NULL
